raw,text,label
"Subject: Welcome to Onboard Training! Dear [Your Name], We're excited to start your onboarding journey. Please review the documents attached before Monday. Best, HR Team Ascend Corp,0","Subject: Welcome to Onboard Training! Dear [Your Name], We're excited to start your onboarding journey. Please review the documents attached before Monday. Best, HR Team Ascend Corp",0
"Subject: Your Application Approved Fast!! Dear User, Congrats! Pay $90 processing fee at jobs-urgentapproval-fasttrack.com NOW to secure your role. Hiring Office,1","Subject: Your Application Approved Fast!! Dear User, Congrats! Pay $90 processing fee at jobs-urgentapproval-fasttrack.com NOW to secure your role. Hiring Office",1
"Subject: Interview Confirmation for Research Analyst Hello [Your Name], Your interview for the Research Analyst position is scheduled for Tuesday at 2 PM. Thanks, Recruitment Team Helix Insights,0","Subject: Interview Confirmation for Research Analyst Hello [Your Name], Your interview for the Research Analyst position is scheduled for Tuesday at 2 PM. Thanks, Recruitment Team Helix Insights",0
"Subject: Last Step: Payment Confirmation Hi, Confirm your role by sending $75 via instantverify-hiretoday.com. HR Department,1","Subject: Last Step: Payment Confirmation Hi, Confirm your role by sending $75 via instantverify-hiretoday.com. HR Department",1
"Subject: Offer Letter for Supply Chain Specialist Dear [Your Name], Congratulations! Your offer letter is attached. Please sign and return by Friday. Best regards, People Team Vertex Logistics,0","Subject: Offer Letter for Supply Chain Specialist Dear [Your Name], Congratulations! Your offer letter is attached. Please sign and return by Friday. Best regards, People Team Vertex Logistics",0
"Subject: Pay To Fast Start Hello, Pay $100 for instant activation of your job. Only at quickstart-workplacefast.net! Hiring Manager,1","Subject: Pay To Fast Start Hello, Pay $100 for instant activation of your job. Only at quickstart-workplacefast.net! Hiring Manager",1
"Subject: Marketing Internship Placement Hi [Your Name], We’re happy to inform you that you’ve been selected for our Marketing Internship Program! HR Division GreenFields,0","Subject: Marketing Internship Placement Hi [Your Name], We’re happy to inform you that you’ve been selected for our Marketing Internship Program! HR Division GreenFields",0
"Subject: Confirm Now or Lose! Hello Candidate, Submit $60 immediately at secure-placementfast.org to not lose your spot. Fast Career Entry,1","Subject: Confirm Now or Lose! Hello Candidate, Submit $60 immediately at secure-placementfast.org to not lose your spot. Fast Career Entry",1
"Subject: Final Step: Verification for Analyst Role Dear [Your Name], Please complete the attached verification form before your start date. Talent Acquisition Team OptimaData,0","Subject: Final Step: Verification for Analyst Role Dear [Your Name], Please complete the attached verification form before your start date. Talent Acquisition Team OptimaData",0
"Subject: Earn Up to $600/Day - Sign Up! Dear User, Easy job from home available! Pay $70 entry fee now at earnhome-superjobs.com. Remote Hiring,1","Subject: Earn Up to $600/Day - Sign Up! Dear User, Easy job from home available! Pay $70 entry fee now at earnhome-superjobs.com. Remote Hiring",1
"Subject: Your Hiring Process Timeline Hi [Your Name], We have attached the onboarding process timeline. Please review carefully. Sincerely, HR Onboarding Aegis Corp,0","Subject: Your Hiring Process Timeline Hi [Your Name], We have attached the onboarding process timeline. Please review carefully. Sincerely, HR Onboarding Aegis Corp",0
"Subject: Pay Now, Start Tomorrow!!! Dear Worker, Just $80 to reserve your instant work spot! Go to secureworkpayment-fasttoday.com. Work Placement,1","Subject: Pay Now, Start Tomorrow!!! Dear Worker, Just $80 to reserve your instant work spot! Go to secureworkpayment-fasttoday.com. Work Placement",1
"Subject: Job Interview Follow-Up Dear [Your Name], Thanks for attending the interview! We'll be contacting you with next steps. Recruitment Team SynerTech,0","Subject: Job Interview Follow-Up Dear [Your Name], Thanks for attending the interview! We'll be contacting you with next steps. Recruitment Team SynerTech",0
"Subject: Missing Application Details Hello, We need a $50 document verification fee sent to verify-applytodayjobs.com. Support Team,1","Subject: Missing Application Details Hello, We need a $50 document verification fee sent to verify-applytodayjobs.com. Support Team",1
"Subject: Project Manager Interview Invite Hi [Your Name], Congratulations! You have advanced to the final interview round for Project Manager. HR Recruitment BluePeak Solutions,0","Subject: Project Manager Interview Invite Hi [Your Name], Congratulations! You have advanced to the final interview round for Project Manager. HR Recruitment BluePeak Solutions",0
"Subject: Immediate Attention Needed Hi Professional, Urgent: pay $100 to speed up your hiring process at urgentprocessing-jobsnow.com. Hiring Support,1","Subject: Immediate Attention Needed Hi Professional, Urgent: pay $100 to speed up your hiring process at urgentprocessing-jobsnow.com. Hiring Support",1
"Subject: Product Designer Position - Offer Letter Dear [Your Name], Your offer for Product Designer is attached. Please respond within 72 hours. Talent Specialist InnovateX,0","Subject: Product Designer Position - Offer Letter Dear [Your Name], Your offer for Product Designer is attached. Please respond within 72 hours. Talent Specialist InnovateX",0
"Subject: Confirm Payment To Unlock Access Hi, Complete your application with $65 at quickjob-payaccess.org today. Placement Service,1","Subject: Confirm Payment To Unlock Access Hi, Complete your application with $65 at quickjob-payaccess.org today. Placement Service",1
"Subject: Final Decision Notification Hi [Your Name], Our team has reviewed your final interview and is pleased to offer you the role. Congratulations! People Operations Zenith,0","Subject: Final Decision Notification Hi [Your Name], Our team has reviewed your final interview and is pleased to offer you the role. Congratulations! People Operations Zenith",0
"Subject: Your Job Offer Waiting Payment Dear Candidate, Reserve your spot now by paying $85 at urgentcareer-processinghub.biz. Career Department,1","Subject: Your Job Offer Waiting Payment Dear Candidate, Reserve your spot now by paying $85 at urgentcareer-processinghub.biz. Career Department",1
"Subject: Welcome to Your New Role! Hello [Your Name], Congratulations again! We can’t wait for you to start as Junior Developer. Best, Team Hiring NovaTech,0","Subject: Welcome to Your New Role! Hello [Your Name], Congratulations again! We can’t wait for you to start as Junior Developer. Best, Team Hiring NovaTech",0
"Subject: Confirm Your Eligibility - Act Fast Hi, Submit your $95 eligibility confirmation today at verifyjobsentry-fastway.com. Admin Unit,1","Subject: Confirm Your Eligibility - Act Fast Hi, Submit your $95 eligibility confirmation today at verifyjobsentry-fastway.com. Admin Unit",1
"Subject: Data Entry Role - Application Update Hi [Your Name], Thanks for your patience. You have been shortlisted for the Data Entry Specialist position. Best, HR Department CloudDocs,0","Subject: Data Entry Role - Application Update Hi [Your Name], Thanks for your patience. You have been shortlisted for the Data Entry Specialist position. Best, HR Department CloudDocs",0
"Subject: Unlock Immediate Employment Hi Professional, Send $70 now to fasttrack your employment at instantworkcareer.com. Fast Hire Team,1","Subject: Unlock Immediate Employment Hi Professional, Send $70 now to fasttrack your employment at instantworkcareer.com. Fast Hire Team",1
"Subject: Offer Confirmation Needed Dear [Your Name], We’re excited to offer you the Graphic Designer position. Please confirm acceptance. Talent Acquisition PixelNest,0","Subject: Offer Confirmation Needed Dear [Your Name], We’re excited to offer you the Graphic Designer position. Please confirm acceptance. Talent Acquisition PixelNest",0
"Subject: Secure Your Spot - Small Fee Hello, A small registration fee of $50 is required at securehire-nowjobs.net to confirm your placement. JobConnect HR,1","Subject: Secure Your Spot - Small Fee Hello, A small registration fee of $50 is required at securehire-nowjobs.net to confirm your placement. JobConnect HR",1
"Subject: Remote Content Writer - Interview Details Hi [Your Name], Your remote interview for Content Writer is scheduled on Monday via Zoom. Best regards, Recruitment OpenText Media,0","Subject: Remote Content Writer - Interview Details Hi [Your Name], Your remote interview for Content Writer is scheduled on Monday via Zoom. Best regards, Recruitment OpenText Media",0
"Subject: Application on Hold - Payment Required Dear User, Pay $55 at confirmapplicants-careerfast.biz to move forward. Onboarding Center,1","Subject: Application on Hold - Payment Required Dear User, Pay $55 at confirmapplicants-careerfast.biz to move forward. Onboarding Center",1
"Subject: Thank You for Interviewing Hi [Your Name], Thank you for your time! We’ll inform you of next steps shortly. Recruitment Team Apex Systems,0","Subject: Thank You for Interviewing Hi [Your Name], Thank you for your time! We’ll inform you of next steps shortly. Recruitment Team Apex Systems",0
"Subject: Verify Your Employment Dear Candidate, Confirm your employment with a $90 deposit at instantsecurehiring.com. Hiring Solutions,1","Subject: Verify Your Employment Dear Candidate, Confirm your employment with a $90 deposit at instantsecurehiring.com. Hiring Solutions",1
